Date,Heure,SoleilTerre,VentTerre,SoleilJeju,VentJeju
2021-02-06,17,652.295731,394.12445,68.884699,41.406739
2021-02-06,18,677.511228,377.578528,17.251127,29.986396
2021-02-06,19,719.529228,414.902044,6.407496,20.832325
2021-02-06,20,654.11662,487.785718,8.709768,11.468219
2021-02-06,21,409.8981,492.248051,6.820162,8.11297
2021-02-06,22,221.560007,478.705876,3.646674,9.353533
2021-02-06,23,79.37886,493.015476,0.921841,13.998292
2021-02-06,0,16.834192,574.736941,0.248232,29.675641
2021-02-07,1,7.865002,589.078382,0.19972,53.457058
2021-02-07,2,3.506598,540.184986,0.199808,55.294377
2021-02-07,3,1.822062,464.523028,0.195032,70.679919
2021-02-07,4,0.790366,393.445951,0.1902,68.77644
2021-02-07,5,0.738305,344.531471,0.231408,64.566903
2021-02-07,6,0.796166,289.604184,0.273728,78.418943
2021-02-07,7,0.239884,249.599218,0.132802,61.476057
2021-02-07,8,11.435026,163.394915,2.03761,39.259985
2021-02-07,9,288.292604,123.704542,30.224481,18.852609
2021-02-07,10,928.106982,189.63435,85.355975,13.595555
2021-02-07,11,987.980373,225.831389,132.65322,12.777353
2021-02-07,12,1293.94117,236.179334,167.248311,7.745745
2021-02-07,13,1520.331724,286.819298,183.017311,8.204907
2021-02-07,14,1633.718373,336.347038,179.421855,12.328442
2021-02-07,15,1643.079809,352.046466,155.407944,22.082927
2021-02-07,16,1447.141487,425.413831,115.461152,28.292673
2021-02-07,17,897.149739,447.956983,63.751717,29.443144
2021-02-07,18,774.044955,475.985205,15.510134,54.474665
2021-02-07,19,844.616073,585.284543,6.423729,97.623637
2021-02-07,20,973.013725,682.172076,8.733861,133.706805
2021-02-07,21,751.37275,685.661874,7.104104,167.934499
2021-02-07,22,418.744517,658.745669,4.794706,177.461255
2021-02-07,23,134.749497,608.913798,1.35049,176.808649
2021-02-07,0,33.796771,638.931378,0.274752,168.104852
2021-02-08,1,12.497778,673.063688,0.216128,172.493852
2021-02-08,2,5.243997,674.003016,0.251824,184.563642
2021-02-08,3,3.053425,674.755814,0.246944,174.977427
2021-02-08,4,1.713863,686.610984,0.24224,184.157264
2021-02-08,5,0.791165,689.886624,0.242296,190.369017
2021-02-08,6,0.780347,697.101161,0.20356,186.732322
2021-02-08,7,0.271211,692.479367,0.050838,191.288695
2021-02-08,8,23.679233,705.726294,0.76356,187.65206
2021-02-08,9,599.755715,684.068252,16.178851,191.667866
2021-02-08,10,1747.482352,693.002215,56.093029,201.968609
2021-02-08,11,1659.132444,692.540893,118.939824,198.919042
2021-02-08,12,1993.328174,730.876137,182.236189,132.307507
2021-02-08,13,2184.63642,699.882389,206.622052,73.301744
2021-02-08,14,2573.531443,691.509517,209.096774,63.380936
2021-02-08,15,2861.544956,671.671016,196.901005,62.092596
2021-02-08,16,2341.040927,691.652485,153.926224,115.916684
2021-02-08,17,1382.732276,705.708684,91.342737,196.388792
2021-02-08,18,812.120996,713.529673,20.390073,228.344134
2021-02-08,19,828.417063,722.141767,6.511292,239.001934
2021-02-08,20,973.889148,687.349094,8.623551,232.095676
2021-02-08,21,850.533504,643.957803,7.021887,231.476466
2021-02-08,22,508.017824,656.530114,4.828818,220.309421
2021-02-08,23,177.785981,681.406796,1.37476,198.100575
2021-02-08,0,46.200842,691.65239,0.24582,166.364664
2021-02-09,1,14.03795,695.028643,0.209536,160.096753
2021-02-09,2,5.476655,672.921659,0.249832,153.765594
2021-02-09,3,3.144786,680.194552,0.243568,142.716878
2021-02-09,4,1.855425,699.804935,0.241896,121.171243
2021-02-09,5,0.770534,608.937639,0.24332,151.630113
2021-02-09,6,0.871973,586.39985,0.158304,159.419364
2021-02-09,7,0.529531,557.756184,0.002332,128.826635
2021-02-09,8,29.19485,540.270778,2.707608,120.741522
2021-02-09,9,650.120567,511.760295,42.015584,102.734619
2021-02-09,10,1789.004633,474.705298,117.717573,104.072193
2021-02-09,11,1644.660017,409.676135,165.155449,77.67874
2021-02-09,12,1945.131245,324.103151,192.708421,87.207612
2021-02-09,13,2114.684675,296.363298,209.753027,66.503918
2021-02-09,14,2461.417894,353.971785,208.807817,42.395004
2021-02-09,15,2780.504407,387.225475,187.258469,51.739604
2021-02-09,16,2266.568579,417.956393,146.467585,59.250058
2021-02-09,17,1350.282801,469.864298,88.535325,50.995294
2021-02-09,18,767.461491,510.228806,21.991047,32.129065
2021-02-09,19,775.233969,564.435851,6.35841,52.83267
2021-02-09,20,935.680766,580.148695,8.473763,53.13703
2021-02-09,21,879.058402,554.051849,6.964087,41.121228
2021-02-09,22,517.641939,593.01543,4.905566,30.633019
2021-02-09,23,195.665727,601.40786,1.427969,24.98514
2021-02-09,0,46.560883,609.375664,0.31428,15.477944
2021-02-10,1,15.937441,608.089301,0.412976,15.124436
2021-02-10,2,5.829336,626.683769,0.452944,23.720645
2021-02-10,3,3.420112,594.101397,0.321232,36.580164
2021-02-10,4,1.798123,581.983513,0.242764,23.160992
2021-02-10,5,0.768423,573.527027,0.242552,37.722584
2021-02-10,6,0.843174,513.054325,0.205232,35.442165
2021-02-10,7,0.289772,488.294238,0.121726,19.14413
2021-02-10,8,24.322371,508.101355,3.433001,17.036658
2021-02-10,9,492.342063,491.369856,38.862563,19.970145
2021-02-10,10,1324.538054,532.306056,106.554477,14.565838
2021-02-10,11,1207.284897,538.950029,151.322138,9.594428
2021-02-10,12,1454.522008,522.321267,175.380443,6.631733
2021-02-10,13,1592.670338,543.882007,149.813537,7.329539
2021-02-10,14,1649.570546,530.470695,127.8157,6.823095
2021-02-10,15,1822.4074,504.137367,116.644776,14.430721
2021-02-10,16,1551.630365,499.790687,97.44715,16.323006
2021-02-10,17,920.605157,480.53719,55.829852,18.706391
2021-02-10,18,784.573177,541.395697,12.580778,28.02302
2021-02-10,19,834.125782,559.13211,6.468423,42.483834
2021-02-10,20,912.969699,519.005874,8.697271,44.475089
2021-02-10,21,759.120823,492.681325,7.021414,60.692585
2021-02-10,22,397.074207,530.217804,4.658706,41.72774
2021-02-10,23,115.28143,533.574598,1.285746,31.719843
2021-02-10,0,26.697676,498.574431,0.26344,38.246336
2021-02-11,1,9.520967,425.276742,0.22456,31.793693
2021-02-11,2,4.448358,435.621107,0.275488,12.521177
2021-02-11,3,3.334617,332.416736,0.271704,13.800363
2021-02-11,4,1.961512,193.73613,0.236856,16.475218
2021-02-11,5,0.787752,97.882124,0.191824,17.772099
2021-02-11,6,0.813744,55.823945,0.191344,24.983611
2021-02-11,7,1.424656,36.892441,0.0821,15.783645
2021-02-11,8,29.185929,17.766274,1.249142,19.134843
2021-02-11,9,400.536972,10.377243,16.228691,8.361359
2021-02-11,10,971.965443,58.935501,43.686443,4.193496
2021-02-11,11,1071.698479,69.511849,55.610544,10.05443
2021-02-11,12,1302.010265,35.628431,62.820808,4.246487
2021-02-11,13,1330.597231,2.255322,74.759047,5.457532
2021-02-11,14,1284.671588,5.848025,73.594715,2.40604
2021-02-11,15,1138.808665,13.458391,57.314279,1.950419
2021-02-11,16,822.602048,31.06304,38.0366,2.761295
2021-02-11,17,532.999438,28.231052,18.200139,3.165079
2021-02-11,18,651.982839,28.586412,5.569583,6.613113
2021-02-11,19,757.166835,49.988635,6.166879,3.061087
2021-02-11,20,681.597368,77.49046,5.920249,1.243309
2021-02-11,21,419.374707,106.73135,1.333677,0.624835
2021-02-11,22,239.971643,140.86731,0.586985,3.322839
2021-02-11,23,101.789997,177.549876,0.284912,12.980551
2021-02-11,0,27.061958,197.782207,0.070224,20.122691
2021-02-12,1,10.341903,236.425162,0.000256,16.741497
2021-02-12,2,4.114372,250.2533,0.071248,9.118808
2021-02-12,3,2.115272,275.57159,0.000264,6.809637
2021-02-12,4,0.805363,295.239842,0.000392,6.857043
2021-02-12,5,0.615382,298.497362,0.000216,2.473053
2021-02-12,6,0.371029,308.396697,0.000248,8.886937
2021-02-12,7,0.202689,250.221425,0.002068,14.513411
2021-02-12,8,18.102364,149.076189,1.198728,22.30152
2021-02-12,9,328.915327,86.137733,18.635207,20.43811
2021-02-12,10,1070.990931,104.718982,55.154083,22.258787
2021-02-12,11,1178.339207,82.893809,61.176923,28.168511
2021-02-12,12,1527.787117,43.759835,58.949007,43.815017
2021-02-12,13,1699.071874,14.957943,47.508412,24.960955
2021-02-12,14,1861.834312,27.057148,59.682185,8.595976
2021-02-12,15,1976.681463,43.880652,68.992472,5.143195
2021-02-12,16,1824.9183,63.753813,45.289183,7.782255
2021-02-12,17,1155.851864,55.322756,25.654832,7.893751
2021-02-12,18,757.98784,57.973853,5.068491,6.027068
2021-02-12,19,774.941422,76.849205,6.069725,11.991429
2021-02-12,20,897.504527,99.389153,6.19457,14.310761
2021-02-12,21,761.089352,96.936973,1.220301,16.488971
2021-02-12,22,422.803069,94.674088,0.355016,15.989361
2021-02-12,23,152.706709,79.477529,0.627976,8.805552
2021-02-12,0,38.711822,65.752652,0.196944,7.592216
2021-02-13,1,13.232115,61.07563,0.19076,6.680279
2021-02-13,2,5.463802,44.939778,0.212912,4.019557
2021-02-13,3,3.231882,39.574016,0.05024,10.493541
2021-02-13,4,1.683076,49.586856,0.000664,16.99579
2021-02-13,5,0.777539,55.748039,0.000416,19.678318
2021-02-13,6,0.821648,63.603177,0.000568,32.614281
2021-02-13,7,0.271969,49.350946,0.002292,18.614934
2021-02-13,8,30.33317,35.026976,0.852481,8.866808
2021-02-13,9,502.395475,50.050943,16.208569,10.243016
2021-02-13,10,1351.24208,106.42176,61.225174,3.613196
2021-02-13,11,1405.18789,76.381692,92.94973,0.164988
2021-02-13,12,1721.586681,40.709419,118.608732,0.540899
2021-02-13,13,1864.935539,11.434898,143.666022,4.352517
2021-02-13,14,2027.247578,18.698462,166.302181,7.806315
2021-02-13,15,2292.49251,27.327407,177.36611,5.705677
2021-02-13,16,1974.55509,31.674414,138.841749,11.827465
2021-02-13,17,1196.178245,22.875614,87.583504,8.109471
2021-02-13,18,776.135028,23.773701,23.141545,2.847345
2021-02-13,19,770.369508,24.092269,6.257283,3.664846
2021-02-13,20,891.157644,35.909677,8.286279,2.414096
2021-02-13,21,777.747964,58.854418,7.049298,1.981079
2021-02-13,22,470.675143,33.378401,4.37363,0.286608
2021-02-13,23,163.536943,28.778975,1.121667,0.33692
2021-02-13,0,38.271111,37.137643,0.209736,0.151737
2021-02-14,1,13.743944,52.414729,0.227776,0.024105
2021-02-14,2,5.287852,90.900541,0.269016,0
2021-02-14,3,3.016322,112.524151,0.264192,0.133665
2021-02-14,4,1.720623,127.364044,0.259152,2.130225
2021-02-14,5,0.795537,109.039646,0.195992,3.499475
2021-02-14,6,0.729989,121.559861,0.1434,6.770048
2021-02-14,7,0.261557,118.894924,0.001696,5.017582
2021-02-14,8,14.946508,134.523092,0.573142,3.742031
2021-02-14,9,186.620476,154.747803,8.691291,1.827422
2021-02-14,10,483.244839,208.914095,26.338686,1.000031
2021-02-14,11,602.987125,204.410892,51.2002,1.31484
2021-02-14,12,784.850377,162.191952,91.895888,3.055098
2021-02-14,13,799.4478,119.771326,72.342041,3.520249
2021-02-14,14,655.91861,90.703607,63.441209,5.986887
2021-02-14,15,534.176499,71.590426,39.777692,20.064612
2021-02-14,16,384.668313,63.881565,19.770782,18.78454
2021-02-14,17,325.003559,52.094552,8.111958,14.489158
2021-02-14,18,613.001436,36.586778,6.483312,19.697833
2021-02-14,19,591.840331,75.674192,6.174413,24.917865
2021-02-14,20,413.510067,51.768321,5.568001,14.781287
2021-02-14,21,191.940809,36.092255,1.943747,36.522737
2021-02-14,22,63.414325,28.80975,0.511572,46.609246
2021-02-14,23,17.982062,39.759429,0.11128,56.116994
2021-02-14,0,5.758155,29.357787,0.000256,38.633537
2021-02-15,1,1.841724,23.373234,0.000272,13.272921
2021-02-15,2,1.699339,48.136535,0.069464,20.068768
2021-02-15,3,1.197716,88.035644,0.056232,53.769486
2021-02-15,4,0.408205,181.255886,0.001088,104.033049
2021-02-15,5,0.080248,287.443853,0.000256,153.090195
2021-02-15,6,0.519283,442.010821,0.000432,183.773693
2021-02-15,7,0.636524,561.264348,0.002128,156.490065
2021-02-15,8,8.87622,741.372294,0.272757,172.733414
2021-02-15,9,97.215321,900.7013,6.210529,209.477682
2021-02-15,10,251.358851,990.479473,16.772569,192.085467
2021-02-15,11,432.038556,1000.018641,21.441672,198.420283
2021-02-15,12,794.218247,1023.514533,23.707054,197.058053
2021-02-15,13,1206.462675,1001.776405,38.20283,181.284063
2021-02-15,14,1473.929931,899.769074,94.972761,172.613705
2021-02-15,15,1544.045742,861.301267,136.503088,137.100535
2021-02-15,16,1344.235228,844.41453,119.145909,147.132708
2021-02-15,17,1120.922071,902.885458,68.24676,171.609411
2021-02-15,18,805.489487,953.821055,21.366983,183.49991
2021-02-15,19,748.52239,989.598118,5.651798,208.50467
2021-02-15,20,573.346129,983.095225,2.854446,235.948524
2021-02-15,21,337.952215,975.698755,0.9538,235.917275
2021-02-15,22,193.485124,977.167508,0.194224,220.168789
2021-02-15,23,80.773741,948.207236,0.012888,204.533631
2021-02-15,0,22.10912,901.587697,0.000216,200.203038
2021-02-16,1,9.30644,924.557054,0.00024,176.592862
2021-02-16,2,4.084743,924.633976,0.069736,173.415749
2021-02-16,3,1.369564,915.248216,0.063176,181.729594
2021-02-16,4,0.893459,843.784082,0.00072,184.636976
2021-02-16,5,0.768867,743.8779,0.000848,158.797512
2021-02-16,6,0.661412,561.73106,0.000504,159.245556
2021-02-16,7,0.19391,435.454378,0.001864,113.919854
2021-02-16,8,52.850825,350.368944,4.571067,50.070271
2021-02-16,9,730.688776,354.775768,58.238739,21.033928
2021-02-16,10,1713.119427,461.77331,133.61996,13.409324
2021-02-16,11,1449.680868,544.004183,161.47712,18.237319
2021-02-16,12,1569.504288,574.197508,188.305737,15.567169
2021-02-16,13,1489.84697,621.139308,196.815979,38.294321
2021-02-16,14,1400.059091,651.414975,192.233989,54.836786
2021-02-16,15,1185.512129,620.982265,176.663852,70.168133
2021-02-16,16,589.316864,537.812231,105.484025,159.697788
2021-02-16,17,347.168535,557.685564,39.441109,151.402618
2021-02-16,18,689.716244,628.459495,5.991989,151.925092
2021-02-16,19,789.722078,671.850434,6.337932,156.985047
2021-02-16,20,842.192469,773.556377,8.770953,169.092172
2021-02-16,21,680.411737,899.637795,7.498241,180.739638
2021-02-16,22,319.675734,961.840766,4.908326,178.302308
2021-02-16,23,101.378965,1016.258595,1.039955,206.089251
2021-02-16,0,25.032142,1033.215469,0.195824,205.444329
2021-02-17,1,7.40944,1017.516826,0.223288,186.749118
2021-02-17,2,3.889364,979.831069,0.264152,183.208943
2021-02-17,3,2.950627,958.199955,0.257096,193.75108
2021-02-17,4,1.739921,966.80924,0.259616,180.546569
2021-02-17,5,0.787453,969.715996,0.19644,177.22148
2021-02-17,6,0.906748,940.691531,0.186408,191.567168
2021-02-17,7,0.346298,894.754417,0.073146,186.963186
2021-02-17,8,23.4524,886.358098,1.723709,185.447547
2021-02-17,9,275.099917,888.473377,17.136374,174.587703
2021-02-17,10,716.224328,929.779741,38.319202,186.29236
2021-02-17,11,855.228558,973.69454,64.783951,194.168543
2021-02-17,12,1077.962624,979.079716,76.050634,184.403521
2021-02-17,13,1250.254934,971.187949,86.093142,191.077618
2021-02-17,14,1378.565467,943.710872,77.338446,207.583786
2021-02-17,15,1385.59565,940.73484,59.504379,207.430613
2021-02-17,16,1155.736402,945.914084,52.398385,199.809175
2021-02-17,17,805.983755,968.172824,29.305263,203.689135
2021-02-17,18,684.468599,976.106585,10.332954,193.45492
2021-02-17,19,545.702076,993.566683,4.34022,199.516429
2021-02-17,20,407.6094,990.687971,8.420278,184.435265
2021-02-17,21,299.836552,985.527475,4.539693,180.569321
2021-02-17,22,188.900319,961.636859,0.49416,174.977636
2021-02-17,23,86.151502,927.750705,0.21128,182.437938
2021-02-17,0,30.884987,894.893671,0.064016,162.962642
2021-02-18,1,10.498871,869.023162,0.000368,149.573179
2021-02-18,2,2.810635,862.871503,0.06996,142.443438
2021-02-18,3,1.384839,850.168253,0.039448,139.193006
2021-02-18,4,0.7726,852.724088,0.000368,149.90349
2021-02-18,5,0.71496,828.383012,0.024352,152.330892
2021-02-18,6,0.871144,827.266848,0.009304,165.495015
2021-02-18,7,0.288384,799.742883,0.001916,160.568959
2021-02-18,8,31.78248,776.632919,0.931252,160.931154
2021-02-18,9,410.225758,669.780698,12.841092,160.964048
2021-02-18,10,1090.209971,689.048271,28.64361,169.885096
2021-02-18,11,1262.342061,722.311376,50.411585,171.96489
2021-02-18,12,1575.658421,729.320246,69.308186,174.279575
2021-02-18,13,1746.692351,658.930803,66.958816,184.07346
2021-02-18,14,1902.126633,579.084384,47.771863,185.479499
2021-02-18,15,1932.329491,552.417113,58.070281,194.780871
2021-02-18,16,1528.807394,603.969672,43.080532,197.777081
2021-02-18,17,1018.120227,653.718496,21.537082,204.491408
2021-02-18,18,789.979797,700.149986,7.349458,201.847775
2021-02-18,19,740.65825,726.157942,4.299844,217.038182
2021-02-18,20,718.690352,725.178366,5.3375,224.429778
2021-02-18,21,458.278844,754.700643,2.476432,215.298429
2021-02-18,22,255.493164,732.122057,2.532941,192.009902
2021-02-18,23,116.247771,690.722249,0.724928,175.541628
2021-02-18,0,38.624117,692.243155,0.001008,157.35962
2021-02-19,1,11.161584,727.570972,0.000392,148.068462
2021-02-19,2,3.267228,737.464879,0.069896,141.358179
2021-02-19,3,1.731822,759.416612,0.044632,133.795936
2021-02-19,4,0.875612,734.086632,0.000392,137.394156
2021-02-19,5,0.74313,708.118167,0.02112,116.844534
2021-02-19,6,0.938621,656.155553,0.000384,113.624664
2021-02-19,7,0.350798,648.849866,0.002218,117.233057
2021-02-19,8,66.431336,682.406612,5.78642,107.631834
2021-02-19,9,789.069015,659.122877,61.361145,73.085349
2021-02-19,10,1794.200943,706.433574,133.997741,42.092997
2021-02-19,11,1639.542529,729.585579,178.915805,33.105013
2021-02-19,12,1904.370819,705.134299,208.498008,23.736465
2021-02-19,13,2060.107275,656.195953,219.997716,20.468897
2021-02-19,14,2299.896086,629.16636,219.490933,25.651775
2021-02-19,15,2652.404671,707.074261,198.299901,30.686087
2021-02-19,16,2190.781463,818.699638,160.570672,39.924036
2021-02-19,17,1372.153053,839.214267,103.26495,40.008035
2021-02-19,18,898.40541,763.839887,33.159415,36.061495
2021-02-19,19,820.546214,730.140476,4.932071,40.843135
2021-02-19,20,938.505172,750.544738,6.556414,65.846704
2021-02-19,21,815.391749,783.441336,6.337317,86.52663
2021-02-19,22,463.69518,784.087177,7.215582,102.069685
2021-02-19,23,166.062,781.383164,3.555821,105.361626
2021-02-19,0,48.9106,779.045665,1.472281,116.252295
2021-02-20,1,15.284646,747.206704,0.240088,91.040719
2021-02-20,2,6.135758,750.562911,0.26828,106.300674
2021-02-20,3,3.338453,751.179079,0.26524,146.391633
2021-02-20,4,1.662538,728.23094,0.259628,173.09793
2021-02-20,5,0.735955,706.994304,0.229088,173.886793
2021-02-20,6,2.19235,709.505801,0.241048,191.937886
2021-02-20,7,3.905367,719.929165,0.093328,177.589627
2021-02-20,8,51.25926,659.085414,5.178466,169.220871
2021-02-20,9,543.587407,624.357514,50.349604,113.171692
2021-02-20,10,1386.239564,720.59982,112.756197,114.648759
2021-02-20,11,1374.501131,742.611138,155.354245,108.573415
2021-02-20,12,1702.993757,704.502483,188.072748,65.888503
2021-02-20,13,1873.961062,667.427161,204.967938,42.111013
2021-02-20,14,2014.548951,643.403166,206.022228,33.033275
2021-02-20,15,2305.824928,605.985122,188.295015,39.266982
2021-02-20,16,2046.044787,587.159922,147.777276,84.402024
2021-02-20,17,1270.998841,552.920034,91.18532,81.990754
2021-02-20,18,899.349049,508.951589,28.717611,56.451933
2021-02-20,19,853.710032,505.241664,4.920636,65.950104
2021-02-20,20,981.036686,525.707965,8.775007,74.715814
2021-02-20,21,858.230297,580.053544,6.35935,91.202817
2021-02-20,22,495.084846,649.036747,7.086541,117.565697
2021-02-20,23,171.621004,685.893642,2.567055,102.027991
2021-02-20,0,50.434758,699.70851,0.281352,91.542859
2021-02-21,1,14.357285,692.345449,0.3162,96.929848
2021-02-21,2,5.460593,717.27288,0.26808,110.540602
2021-02-21,3,2.855644,771.633911,0.26592,113.378745
2021-02-21,4,1.656283,820.353038,0.259296,94.489002
2021-02-21,5,0.724181,816.021012,0.228616,92.097956
2021-02-21,6,0.921164,763.239609,0.240344,114.649958
2021-02-21,7,0.338317,758.586961,0.091046,107.094527
2021-02-21,8,59.924508,719.512583,5.7697,91.144996
2021-02-21,9,706.205438,692.576439,57.538512,68.629038
2021-02-21,10,1688.171068,712.24888,126.781398,66.968265
2021-02-21,11,1525.487487,685.121447,169.968528,57.452038
2021-02-21,12,1812.236956,679.686248,199.878826,17.217841
2021-02-21,13,1968.888946,706.470139,212.624214,13.148832
2021-02-21,14,2199.823918,704.377831,213.634173,12.495348
2021-02-21,15,2586.379482,658.787339,198.281116,12.840408
2021-02-21,16,2209.990457,692.055576,161.314175,35.48454
2021-02-21,17,1412.732513,747.915711,101.727155,90.853205
2021-02-21,18,945.600402,795.111845,33.210198,111.37214
2021-02-21,19,855.514299,795.540078,5.01242,127.904127
2021-02-21,20,978.541075,805.214927,8.774311,136.992928
2021-02-21,21,856.00074,830.550047,8.496112,107.746626
2021-02-21,22,496.330042,785.414426,6.211868,98.441872
2021-02-21,23,169.27324,800.448639,1.427177,77.752028
2021-02-21,0,54.309039,814.921178,0.263528,74.501907
2021-02-22,1,14.639116,745.050655,0.223088,94.91265
2021-02-22,2,6.06362,728.467199,0.266568,100.711766
2021-02-22,3,3.258274,723.275289,0.26382,105.291218
2021-02-22,4,1.698605,709.483737,0.256592,61.019117
2021-02-22,5,0.937549,654.411736,0.22692,31.885576
2021-02-22,6,0.945737,604.553551,0.238248,29.515623
2021-02-22,7,0.471022,607.286219,0.090216,14.711313
2021-02-22,8,63.245763,541.401104,6.201087,29.763767
2021-02-22,9,631.374427,466.79168,55.275861,47.324482
2021-02-22,10,1441.578591,453.764439,118.425531,30.620843
2021-02-22,11,1272.352682,427.861534,160.30084,55.426467
2021-02-22,12,1540.272014,449.530325,189.267446,61.270606
2021-02-22,13,1643.403301,540.938111,201.47891,32.140292
2021-02-22,14,1706.756543,592.983607,200.0046,26.398273
2021-02-22,15,1912.555652,649.132346,180.330746,70.045978
2021-02-22,16,1740.509063,672.387167,138.673565,83.949029
2021-02-22,17,1280.624922,745.99728,72.200105,161.940618
2021-02-22,18,952.740247,812.508864,23.306741,175.362646
2021-02-22,19,860.207239,793.006607,4.745627,180.435825
2021-02-22,20,987.039145,763.786121,6.552869,185.072293
2021-02-22,21,788.509342,700.796476,6.324044,218.643314
2021-02-22,22,457.814235,696.434478,7.187652,193.876864
2021-02-22,23,158.355239,637.953433,3.617083,186.64587
2021-02-22,0,39.092344,536.157257,1.491772,193.056717
2021-02-23,1,12.392207,449.673216,0.21284,171.912391
2021-02-23,2,7.890285,427.937374,0.309472,165.962916
2021-02-23,3,5.300013,435.936687,0.263792,165.880469
2021-02-23,4,1.476603,440.788218,0.25684,165.094239
2021-02-23,5,0.72952,433.802697,0.226032,189.010956
2021-02-23,6,0.919785,422.88733,0.238352,190.498016
2021-02-23,7,0.341223,370.155156,0.090528,193.807939
2021-02-23,8,83.318449,267.178207,9.012492,195.883742
2021-02-23,9,839.398987,234.109675,68.795306,146.515478
2021-02-23,10,1871.658359,377.317785,144.522022,136.289227
2021-02-23,11,1559.391064,379.676702,183.213682,118.690674
2021-02-23,12,1804.569686,365.2557,198.232111,92.814631
2021-02-23,13,1922.721326,324.114123,202.632493,48.38053
2021-02-23,14,2019.198549,304.303598,211.215319,44.740872
2021-02-23,15,2107.599445,317.705828,182.791709,66.825366
2021-02-23,16,1741.393183,298.840977,145.458663,124.965027
2021-02-23,17,1162.319275,273.893767,76.057531,107.838563
2021-02-23,18,933.40879,272.954668,20.028429,95.125473
2021-02-23,19,859.51093,276.990019,5.01463,102.826257
2021-02-23,20,991.706806,317.015475,6.557294,127.470141
2021-02-23,21,872.081861,321.864854,6.336577,118.447919
2021-02-23,22,458.699121,265.935252,7.163952,113.580898
2021-02-23,23,176.494691,238.705995,3.499492,101.289884
2021-02-23,0,56.394396,189.800501,1.489187,80.990094
2021-02-24,1,17.61728,142.919002,0.214664,64.265241
2021-02-24,2,6.545603,116.389091,0.266392,83.482671
2021-02-24,3,2.939685,113.724584,0.306272,100.337675
2021-02-24,4,1.613247,110.306794,0.257904,101.373138
2021-02-24,5,0.719912,105.202174,0.226216,75.292551
2021-02-24,6,0.9333,83.531804,0.23888,81.162007
2021-02-24,7,0.312508,62.88162,0.094262,62.021905
2021-02-24,8,64.737307,51.604459,7.301624,74.668347
2021-02-24,9,522.900953,37.932515,59.567319,35.549115
2021-02-24,10,1132.238794,75.218961,126.773146,8.87744
2021-02-24,11,1064.73393,87.273987,168.925625,19.86442
2021-02-24,12,1310.123031,57.215377,196.965552,23.046579
2021-02-24,13,1419.65434,42.020048,208.978969,35.678425
2021-02-24,14,1393.481355,46.582248,202.277117,41.095818
2021-02-24,15,1448.047802,64.565947,175.083832,58.489643
2021-02-24,16,1243.762646,89.988078,140.54518,40.884654
2021-02-24,17,864.278559,85.82149,81.70434,30.229189
2021-02-24,18,792.976331,57.102864,24.327537,27.022954
2021-02-24,19,631.785715,57.627553,5.659075,28.426516
2021-02-24,20,705.790247,70.359896,6.553565,25.261452
2021-02-24,21,571.12781,76.356746,6.232604,20.504382
2021-02-24,22,328.211416,81.09146,7.171693,15.593841
2021-02-24,23,135.094113,81.080762,3.568987,10.849043
2021-02-24,0,41.836256,82.064272,1.547233,15.19482
2021-02-25,1,14.03261,93.57683,0.21208,20.054574
2021-02-25,2,4.206668,114.173733,0.266216,19.048133
2021-02-25,3,1.417935,162.775286,0.291792,9.394972
2021-02-25,4,0.70988,236.050043,0.257364,9.459097
2021-02-25,5,0.69032,245.230107,0.226484,6.381805
2021-02-25,6,0.84698,248.254108,0.23884,23.487313
2021-02-25,7,0.2419,254.132154,0.092206,23.928384
2021-02-25,8,41.956513,212.693828,5.729461,34.240627
2021-02-25,9,256.156852,137.826528,51.029496,25.166761
2021-02-25,10,499.611087,150.783377,72.870604,38.413346
2021-02-25,11,486.923307,160.940278,77.261853,43.964092
2021-02-25,12,514.529656,133.963899,80.613095,44.209803
2021-02-25,13,467.741381,139.86438,61.120136,49.611075
2021-02-25,14,408.899253,172.185292,46.726362,82.975274
2021-02-25,15,369.439695,139.77365,29.391616,125.653985
2021-02-25,16,281.169765,107.304408,16.425854,120.211711
2021-02-25,17,217.417463,74.890844,12.125058,98.026837
2021-02-25,18,397.085813,81.021609,2.670564,108.737787
2021-02-25,19,230.851645,83.104639,3.831744,164.274149
2021-02-25,20,182.194031,91.321518,3.334936,164.414552
2021-02-25,21,80.064102,97.40171,3.60002,186.449824
2021-02-25,22,25.627708,103.135057,1.761799,176.750996
2021-02-25,23,12.215394,112.013795,0.221696,163.714304
2021-02-25,0,0.879082,108.15466,0.00044,154.107611
2021-02-26,1,1.012276,108.233396,0.00044,136.967735
2021-02-26,2,0.446604,135.643706,0.06016,141.442151
2021-02-26,3,0.86352,152.153701,0.000376,162.048438
2021-02-26,4,0.160036,210.044831,0.0004,154.648006
2021-02-26,5,0.03086,280.268957,0.024536,152.811013
2021-02-26,6,0.010776,320.278947,0.031784,194.647547
2021-02-26,7,0.099553,353.696043,0.006498,193.885245
2021-02-26,8,88.146507,397.073017,0.795943,202.16199
2021-02-26,9,687.619066,424.316563,12.148554,209.149016
2021-02-26,10,1509.059354,464.032849,26.091821,214.738078
2021-02-26,11,1343.230503,445.419925,25.171803,207.170229
2021-02-26,12,1656.794838,399.803905,52.790801,197.678447
2021-02-26,13,1761.520807,364.960681,71.399309,198.656474
